ts,open,high,low,close,volume,funding
2023-05-01,22.744,22.901,21.542,21.954,4454015.0,0.0001
2023-05-02,21.952,22.391,21.74,22.253,2083481.0,0.0001
2023-05-03,22.252,22.3,21.233,22.236,3855246.0,0.0001
2023-05-04,22.239,22.475,21.615,21.735,2508479.0,0.0001
2023-05-05,21.738,23.094,21.513,22.817,3926386.0,0.0001
2023-05-06,22.819,23.244,21.548,21.92,4145452.0,0.0001
2023-05-07,21.92,22.798,21.65,21.662,3091590.0,0.0001
2023-05-08,21.659,21.826,19.925,20.623,6750171.0,0.0001
2023-05-09,20.625,20.992,20.408,20.661,2741279.0,0.0001
2023-05-10,20.661,21.311,19.748,20.926,5845052.0,0.0001
2023-05-11,20.926,20.941,19.637,20.174,4040295.0,0.0001
2023-05-12,20.177,20.942,19.794,20.914,4039473.0,0.0001
2023-05-13,20.904,21.296,20.774,20.841,2311115.0,0.0001
2023-05-14,20.841,21.285,20.625,20.926,1849919.0,0.0001
2023-05-15,20.926,21.53,20.585,20.986,2905929.0,0.0001
2023-05-16,20.985,21.132,20.443,20.678,2622652.0,0.0001
2023-05-17,20.678,21.21,20.418,21.052,3166317.0,0.0001
2023-05-18,21.053,21.093,20.046,20.338,3051113.0,0.0001
2023-05-19,20.339,20.59,20.217,20.349,1261356.0,0.0001
2023-05-20,20.349,20.367,20.09,20.274,984504.0,0.0001
2023-05-21,20.275,20.391,19.333,19.61,2114478.0,0.0001
2023-05-22,19.61,20.035,19.272,19.516,2777827.0,0.0001
2023-05-23,19.516,20.17,19.406,20.026,2951064.0,0.0001
2023-05-24,20.027,20.072,18.632,19.205,4470524.0,0.0001
2023-05-25,19.205,19.618,18.763,19.253,2525261.0,0.0001
2023-05-26,19.253,19.564,19.085,19.353,1577358.0,0.0001
2023-05-27,19.352,20.55,19.323,20.42,2179303.0,0.0001
2023-05-28,20.42,21.203,20.28,20.805,3982053.0,0.0001
2023-05-29,20.804,20.984,20.259,20.583,2846755.0,0.0001
