timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2022-07-14,BTC-USDT,sell,20227.4812,49.412974,signal,0.0,0,0.0
2022-07-15,BTC-USDT,buy,20601.5956,49.412974,signal,-18486.1076,1,-1.85
2022-07-27,SOL-USDT,sell,36.2519,27044.760982,signal,0.0,0,0.0
2022-07-28,SOL-USDT,buy,40.2501,27044.760982,signal,-108131.7156,1,-11.03
2022-08-30,ETH-USDT,sell,1551.204,561.985265,signal,0.0,0,0.0
2022-08-31,ETH-USDT,buy,1525.1022,561.985265,signal,14668.8495,1,1.68
2022-09-08,BTC-USDT,sell,19279.3555,45.95048,signal,0.0,0,0.0
2022-09-09,BTC-USDT,buy,19328.2593,45.95048,signal,-2247.1531,1,-0.25
2022-09-22,SOL-USDT,sell,30.6247,28837.116165,signal,0.0,0,0.0
2022-09-23,SOL-USDT,buy,32.4362,28837.116165,signal,-52239.301,1,-5.92
2022-09-28,SOL-USDT,buy,32.6963,25396.818009,signal,0.0,0,0.0
2022-09-29,SOL-USDT,sell,33.2134,25396.818009,signal,13131.2978,1,1.58
2022-10-05,BTC-USDT,buy,20346.7683,41.423679,signal,0.0,0,0.0
2022-10-06,BTC-USDT,sell,20148.5207,41.423679,signal,-8212.1449,1,-0.97
2022-10-14,BTC-USDT,sell,19368.1111,21.539954,signal,0.0,0,0.0
2022-10-15,BTC-USDT,buy,19188.3894,21.539954,signal,3871.1972,1,0.93
2022-10-14,ETH-USDT,sell,1286.2765,324.013561,signal,0.0,0,0.0
2022-10-15,ETH-USDT,buy,1296.9381,324.013561,signal,-3454.5046,1,-0.83
2022-10-22,SOL-USDT,sell,28.086,29690.101288,signal,0.0,0,0.0
2022-10-23,SOL-USDT,buy,28.024,29690.101288,signal,1839.1533,1,0.22
2022-11-27,SOL-USDT,buy,14.1771,58913.152484,signal,0.0,0,0.0
2022-11-28,SOL-USDT,sell,14.1029,58913.152484,signal,-4367.8211,1,-0.52
2022-12-14,ETH-USDT,buy,1321.8306,628.060224,signal,0.0,0,0.0
2022-12-15,ETH-USDT,sell,1307.4659,628.060224,signal,-9021.8622,1,-1.09
2023-02-03,BTC-USDT,buy,23501.9451,34.91257,signal,0.0,0,0.0
2023-02-04,BTC-USDT,sell,23419.5844,34.91257,signal,-2875.4254,1,-0.35
2023-02-11,SOL-USDT,sell,20.0919,40662.278178,signal,0.0,0,0.0
2023-02-12,SOL-USDT,buy,20.8184,40662.278178,signal,-29539.3153,1,-3.62
2023-02-14,BTC-USDT,sell,21766.0116,18.086994,signal,0.0,0,0.0
2023-02-15,BTC-USDT,buy,22208.6988,18.086994,signal,-8006.8816,1,-2.03
2023-02-14,ETH-USDT,sell,1504.8072,261.354428,signal,0.0,0,0.0
2023-02-15,ETH-USDT,buy,1556.3878,261.354428,signal,-13480.8143,1,-3.43
2023-02-17,ETH-USDT,buy,1638.769,466.829458,signal,0.0,0,0.0
2023-02-18,ETH-USDT,sell,1692.8332,466.829458,signal,25238.7542,1,3.3
2023-02-22,BTC-USDT,buy,24462.225,32.27967,signal,0.0,0,0.0
2023-02-23,BTC-USDT,sell,24177.905,32.27967,signal,-9177.7558,1,-1.16
2023-03-21,SOL-USDT,buy,22.1391,35224.231333,signal,0.0,0,0.0
2023-03-22,SOL-USDT,sell,22.5227,35224.231333,signal,13514.4456,1,1.73
2023-03-24,ETH-USDT,buy,1814.5368,436.869329,signal,0.0,0,0.0
2023-03-25,ETH-USDT,sell,1749.055,436.869329,signal,-28606.9813,1,-3.61
2023-04-27,ETH-USDT,sell,1865.2869,204.762004,signal,0.0,0,0.0
2023-04-28,ETH-USDT,buy,1909.3642,204.762004,signal,-9025.3594,1,-2.36
2023-04-27,SOL-USDT,sell,21.2704,17938.481046,signal,0.0,0,0.0
2023-04-28,SOL-USDT,buy,22.3452,17938.481046,signal,-19280.414,1,-5.05
2023-05-13,BTC-USDT,sell,26780.603,13.724756,signal,0.0,0,0.0
2023-05-14,BTC-USDT,buy,26785.9863,13.724756,signal,-73.8845,1,-0.02
2023-05-13,ETH-USDT,sell,1806.4663,203.26406,signal,0.0,0,0.0
2023-05-14,ETH-USDT,buy,1796.1176,203.26406,signal,2103.5198,1,0.57
2023-05-25,SOL-USDT,sell,19.1994,38352.007232,signal,0.0,0,0.0
2023-05-26,SOL-USDT,buy,19.2646,38352.007232,signal,-2501.7781,1,-0.34
2023-05-29,ETH-USDT,buy,1910.1146,383.95254,signal,0.0,0,0.0
2023-05-30,ETH-USDT,sell,1891.6937,383.95254,signal,-7072.7513,1,-0.96
2023-06-05,SOL-USDT,buy,21.8329,33240.618683,signal,0.0,0,0.0
2023-06-06,SOL-USDT,sell,20.0,33240.618683,signal,-60927.2618,1,-8.4
2023-06-15,ETH-USDT,sell,1650.2445,402.533918,signal,0.0,0,0.0
2023-06-16,ETH-USDT,buy,1667.3232,402.533918,signal,-6874.7882,1,-1.03
2023-08-02,BTC-USDT,sell,29693.146,22.126688,signal,0.0,0,0.0
2023-08-03,BTC-USDT,buy,29199.0922,22.126688,signal,10931.7732,1,1.66
2023-08-06,SOL-USDT,sell,22.6477,29475.188887,signal,0.0,0,0.0
2023-08-07,SOL-USDT,buy,23.2086,29475.188887,signal,-16533.4588,1,-2.48
2023-09-19,ETH-USDT,buy,1637.7285,397.267892,signal,0.0,0,0.0
2023-09-20,ETH-USDT,sell,1642.4784,397.267892,signal,1886.9808,1,0.29
2023-09-26,ETH-USDT,sell,1587.3759,410.730046,signal,0.0,0,0.0
2023-09-27,ETH-USDT,buy,1594.5469,410.730046,signal,-2945.3287,1,-0.45
2023-10-02,ETH-USDT,buy,1734.5468,373.958193,signal,0.0,0,0.0
2023-10-03,ETH-USDT,sell,1661.7587,373.958193,signal,-27219.7194,1,-4.2
2023-10-03,SOL-USDT,buy,23.3897,13244.153659,signal,0.0,0,0.0
2023-10-04,SOL-USDT,sell,23.5962,13244.153659,signal,2735.0104,1,0.88
2023-12-09,BTC-USDT,buy,44201.8899,14.103861,signal,0.0,0,0.0
2023-12-10,BTC-USDT,sell,43700.2389,14.103861,signal,-7075.2153,1,-1.13
2023-12-29,ETH-USDT,buy,2345.3521,262.582816,signal,0.0,0,0.0
2023-12-30,ETH-USDT,sell,2297.9904,262.582816,signal,-12436.3581,1,-2.02
2024-01-04,BTC-USDT,sell,42818.0802,14.081212,signal,0.0,0,0.0
2024-01-05,BTC-USDT,buy,44173.3757,14.081212,signal,-19084.2019,1,-3.17
2024-01-12,BTC-USDT,buy,46362.0694,12.585553,signal,0.0,0,0.0
2024-01-13,BTC-USDT,sell,42762.708,12.585553,signal,-45299.9549,1,-7.76
2024-01-13,ETH-USDT,buy,2523.8313,213.073398,signal,0.0,0,0.0
2024-01-14,ETH-USDT,sell,2576.9009,213.073398,signal,11307.7243,1,2.1
2024-02-15,SOL-USDT,buy,117.0585,4686.825811,signal,0.0,0,0.0
2024-02-16,SOL-USDT,sell,113.4732,4686.825811,signal,-16803.5125,1,-3.06
2024-03-21,BTC-USDT,sell,67800.083,3.920875,signal,0.0,0,0.0
2024-03-22,BTC-USDT,buy,65536.752,3.920875,signal,8874.2379,1,3.34
2024-03-21,ETH-USDT,sell,3514.4219,75.565729,signal,0.0,0,0.0
2024-03-22,ETH-USDT,buy,3494.5164,75.565729,signal,1504.1755,1,0.57
2024-04-24,SOL-USDT,buy,154.8174,3497.406077,signal,0.0,0,0.0
2024-04-25,SOL-USDT,sell,147.6861,3497.406077,signal,-24940.8771,1,-4.61
2024-04-29,ETH-USDT,buy,3265.3819,158.053893,signal,0.0,0,0.0
2024-04-30,ETH-USDT,sell,3215.3815,158.053893,signal,-7902.7531,1,-1.53
2024-05-02,BTC-USDT,sell,58312.7291,8.708225,signal,0.0,0,0.0
2024-05-03,BTC-USDT,buy,59091.7311,8.708225,signal,-6783.7251,1,-1.34
2024-07-03,SOL-USDT,buy,154.077,3249.791583,signal,0.0,0,0.0
2024-07-04,SOL-USDT,sell,140.7796,3249.791583,signal,-43213.8598,1,-8.63
2024-07-06,ETH-USDT,sell,2980.1192,153.397445,signal,0.0,0,0.0
2024-07-07,ETH-USDT,buy,3068.5435,153.397445,signal,-13564.0632,1,-2.97
2024-08-26,BTC-USDT,buy,64259.6137,6.8987,signal,0.0,0,0.0
2024-08-27,BTC-USDT,sell,62798.9848,6.8987,signal,-10076.4409,1,-2.27
2024-09-28,BTC-USDT,buy,65806.887,3.290718,signal,0.0,0,0.0
2024-09-29,BTC-USDT,sell,65820.4733,3.290718,signal,44.7087,1,0.02
2024-09-28,ETH-USDT,buy,2695.9873,80.243467,signal,0.0,0,0.0
2024-09-29,ETH-USDT,sell,2673.9224,80.243467,signal,-1770.5681,1,-0.82
2024-09-30,SOL-USDT,buy,158.5392,2717.414882,signal,0.0,0,0.0
2024-10-01,SOL-USDT,sell,152.4238,2717.414882,signal,-16618.2964,1,-3.86
2024-10-22,ETH-USDT,buy,2667.9133,155.128486,signal,0.0,0,0.0
2024-10-23,ETH-USDT,sell,2621.4486,155.128486,signal,-7207.9939,1,-1.74
2024-11-23,BTC-USDT,buy,98941.2459,4.106858,signal,0.0,0,0.0
2024-11-24,BTC-USDT,sell,97617.6668,4.106858,signal,-5435.7516,1,-1.34
2024-12-21,ETH-USDT,sell,3470.1141,115.437492,signal,0.0,0,0.0
2024-12-22,ETH-USDT,buy,3340.8796,115.437492,signal,14918.5031,1,3.72
2025-01-07,SOL-USDT,buy,218.3591,1901.696984,signal,0.0,0,0.0
2025-01-08,SOL-USDT,sell,202.0589,1901.696984,signal,-30998.0507,1,-7.46
2025-01-14,ETH-USDT,sell,3136.3111,61.240822,signal,0.0,0,0.0
2025-01-15,ETH-USDT,buy,3226.9227,61.240822,signal,-5549.1286,1,-2.89
2025-01-14,SOL-USDT,sell,182.7486,1049.957265,signal,0.0,0,0.0
2025-01-15,SOL-USDT,buy,187.6338,1049.957265,signal,-5129.2407,1,-2.67
2025-02-04,BTC-USDT,sell,101286.9312,1.842459,signal,0.0,0,0.0
2025-02-05,BTC-USDT,buy,97816.884,1.842459,signal,6393.4197,1,3.43
2025-02-04,ETH-USDT,sell,2877.8404,64.781349,signal,0.0,0,0.0
2025-02-05,ETH-USDT,buy,2732.9958,64.781349,signal,9383.225,1,5.03
2025-03-12,BTC-USDT,sell,82901.2287,1.56326,signal,0.0,0,0.0
2025-03-13,BTC-USDT,buy,83733.7459,1.56326,signal,-1301.441,1,-1.0
2025-03-12,ETH-USDT,sell,1922.3483,67.415556,signal,0.0,0,0.0
2025-03-13,ETH-USDT,buy,1909.1941,67.415556,signal,886.7994,1,0.68
2025-03-12,SOL-USDT,sell,125.2973,1032.757886,signal,0.0,0,0.0
2025-03-13,SOL-USDT,buy,126.6633,1032.757886,signal,-1410.7266,1,-1.09
2025-03-25,BTC-USDT,buy,87540.4483,2.208858,signal,0.0,0,0.0
2025-03-26,BTC-USDT,sell,87370.8927,2.208858,signal,-374.5244,1,-0.19
2025-03-25,ETH-USDT,buy,2082.2006,92.772526,signal,0.0,0,0.0
2025-03-26,ETH-USDT,sell,2065.3668,92.772526,signal,-1561.7123,1,-0.81
2025-03-26,SOL-USDT,buy,143.7118,2633.001897,signal,0.0,0,0.0
2025-03-27,SOL-USDT,sell,137.3113,2633.001897,signal,-16852.555,1,-4.45
2025-05-24,SOL-USDT,buy,174.097,2108.883732,signal,0.0,0,0.0
2025-05-25,SOL-USDT,sell,175.822,2108.883732,signal,3637.9088,1,0.99
2025-05-30,ETH-USDT,buy,2632.6857,140.727694,signal,0.0,0,0.0
2025-05-31,ETH-USDT,sell,2529.9044,140.727694,signal,-14464.1711,1,-3.9
2025-06-07,ETH-USDT,sell,2475.1918,143.723392,signal,0.0,0,0.0
2025-06-08,ETH-USDT,buy,2525.9924,143.723392,signal,-7301.2317,1,-2.05
2025-06-10,BTC-USDT,buy,110322.0334,3.156496,signal,0.0,0,0.0
2025-06-11,BTC-USDT,sell,110218.963,3.156496,signal,-325.3416,1,-0.09
2025-06-12,ETH-USDT,buy,2773.0858,125.357837,signal,0.0,0,0.0
2025-06-13,ETH-USDT,sell,2641.3687,125.357837,signal,-16511.7827,1,-4.75
2025-07-15,BTC-USDT,buy,119908.6243,2.759203,signal,0.0,0,0.0
2025-07-16,BTC-USDT,sell,117693.7237,2.759203,signal,-6111.3605,1,-1.85
2025-07-23,SOL-USDT,buy,205.8329,1576.429524,signal,0.0,0,0.0
2025-07-24,SOL-USDT,sell,189.3153,1576.429524,signal,-26038.785,1,-8.02
2025-07-29,ETH-USDT,buy,3800.2192,78.470372,signal,0.0,0,0.0
2025-07-30,ETH-USDT,sell,3792.103,78.470372,signal,-636.8781,1,-0.21
2025-09-02,ETH-USDT,sell,4312.4427,68.946923,signal,0.0,0,0.0
2025-09-03,ETH-USDT,buy,4328.8734,68.946923,signal,-1132.8431,1,-0.38
2025-09-19,BTC-USDT,buy,117139.5405,2.52707,signal,0.0,0,0.0
2025-09-20,BTC-USDT,sell,115572.285,2.52707,signal,-3960.5645,1,-1.34
2025-09-26,ETH-USDT,sell,3872.4928,75.358609,signal,0.0,0,0.0
2025-09-27,ETH-USDT,buy,4034.2961,75.358609,signal,-12193.2758,1,-4.18
2025-09-27,SOL-USDT,sell,205.0374,684.790694,signal,0.0,0,0.0
2025-09-28,SOL-USDT,buy,203.5717,684.790694,signal,1003.6943,1,0.71
2025-10-11,BTC-USDT,sell,112713.615,0.829601,signal,0.0,0,0.0
2025-10-12,BTC-USDT,buy,110709.327,0.829601,signal,1662.7593,1,1.78
2025-10-11,ETH-USDT,sell,3820.5688,24.474715,signal,0.0,0,0.0
2025-10-12,ETH-USDT,buy,3749.3137,24.474715,signal,1743.9468,1,1.87
2025-10-11,SOL-USDT,sell,187.6761,497.490447,signal,0.0,0,0.0
2025-10-12,SOL-USDT,buy,177.7288,497.490447,signal,4948.6842,1,5.3
2025-11-22,SOL-USDT,sell,128.6157,2243.645405,signal,0.0,0,0.0
2025-11-23,SOL-USDT,buy,127.6538,2243.645405,signal,2158.084,1,0.75
2025-12-10,BTC-USDT,buy,92728.7412,3.133362,signal,0.0,0,0.0
2025-12-11,BTC-USDT,sell,91967.5932,3.133362,signal,-2384.9522,1,-0.82
2025-12-19,BTC-USDT,sell,85463.347,1.123605,signal,0.0,0,0.0
2025-12-20,BTC-USDT,buy,88187.0715,1.123605,signal,-3060.3905,1,-3.19
2025-12-19,ETH-USDT,sell,2827.0458,33.96729,signal,0.0,0,0.0
2025-12-20,ETH-USDT,buy,2981.3399,33.96729,signal,-5240.9543,1,-5.46
2025-12-19,SOL-USDT,sell,119.5602,801.964981,signal,0.0,0,0.0
2025-12-20,SOL-USDT,buy,126.3531,801.964981,signal,-5447.712,1,-5.68
2026-03-17,ETH-USDT,buy,2353.8563,116.413624,signal,0.0,0,0.0
2026-03-18,ETH-USDT,sell,2316.3912,116.413624,signal,-4361.4498,1,-1.59
2026-03-30,BTC-USDT,sell,65986.6901,4.083326,signal,0.0,0,0.0
2026-03-31,BTC-USDT,buy,66833.4,4.083326,signal,-3457.3923,1,-1.28
2026-04-18,SOL-USDT,buy,88.8144,2993.075806,signal,0.0,0,0.0
2026-04-19,SOL-USDT,sell,86.1069,2993.075806,signal,-8103.633,1,-3.05
2026-04-30,ETH-USDT,sell,2251.9535,57.205465,signal,0.0,0,0.0
2026-05-01,ETH-USDT,buy,2259.129,57.205465,signal,-410.4801,1,-0.32
2026-04-30,SOL-USDT,sell,83.0185,1550.199859,signal,0.0,0,0.0
2026-05-01,SOL-USDT,buy,83.1315,1550.199859,signal,-175.2888,1,-0.14
